SimulationID,VesselID,Energy,Energy stationary,Time,Waiting,Path
3bfab592-4a44-11e9-906f-b469212bff5b,045a2bc2-4973-11e9-ac77-b469212bff5b,1408.3409722841473,35.96730732,3.4737676275044933,0.08948379823318646,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,fa18f668-4972-11e9-be98-b469212bff5b,1561.7623140315713,16.186239999999998,4.086148088001259,0.16759114427879065,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,5972634c-4973-11e9-bd78-b469212bff5b,2835.529260341537,33.935036444999994,6.9148785178277326,0.23880898965148945,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,1827f876-4973-11e9-84b9-b469212bff5b,2766.5903266121773,36.28338552,3.2766470220964954,0.20124997657153976,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,fa18f668-4972-11e9-be98-b469212bff5b,1494.0746137137348,16.186239999999998,3.918875885642128,0.0,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,3c8896ac-4973-11e9-8cff-b469212bff5b,1098.9961353286787,9.68916432,4.763677698919151,0.14727499587829396,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,11069770-4973-11e9-8083-b469212bff5b,2598.1491864046093,58.62340684000001,3.873913516093493,0.5998931243733053,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,e6cea50a-4972-11e9-a1f1-b469212bff5b,493.33515003343285,4.1729021600000005,4.955607160526054,0.0,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,463fde30-4973-11e9-ba75-b469212bff5b,1388.1661984187986,14.24970928,4.123353037292183,0.0,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,4073635c-4973-11e9-b613-b469212bff5b,553.7735894499021,6.39201648,3.6920744370164846,0.0,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,147059ae-4973-11e9-8d83-b469212bff5b,3732.329148951051,35.57231064,4.4235592292253205,0.09938178716841928,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,24bb5f98-4973-11e9-be88-b469212bff5b,894.1471841127707,18.70766238,4.143339072665567,0.306324121820265,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,60f4dfa4-4973-11e9-9a85-b469212bff5b,3283.1881248477416,55.91826500000001,4.989505982017381,0.0,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,0cbee714-4973-11e9-a6c3-b469212bff5b,1657.6216867764035,44.22342510000001,3.3440904810179735,0.04342452145162396,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,24bb5f98-4973-11e9-be88-b469212bff5b,823.0202670746937,9.65556768,3.6361824791007775,0.06554711848680603,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,6a9cbdee-4973-11e9-84e3-b469212bff5b,4584.745664841359,105.17940524,3.8173735334428702,0.0,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,3027cb64-4973-11e9-b276-b469212bff5b,3814.862392121638,37.77990239999999,4.265705573364994,0.0,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,f5685128-4972-11e9-9bc8-b469212bff5b,1814.7230687935648,16.94719488,4.5099078322832495,0.5165912401254749,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,3027cb64-4973-11e9-b276-b469212bff5b,4436.314117068817,73.19856089999998,5.136176277860176,0.6041547161349071,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,147059ae-4973-11e9-8d83-b469212bff5b,3670.1144197119647,35.57231064,4.353600625896211,0.02942318383931403,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,045a2bc2-4973-11e9-ac77-b469212bff5b,2222.9466221331672,22.180850560000003,4.235433807710274,0.2417914321820616,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,f5685128-4972-11e9-9bc8-b469212bff5b,1869.7766086248248,16.94719488,4.63984919478267,0.6462068192544524,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,0cbee714-4973-11e9-a6c3-b469212bff5b,1744.4780726209797,44.22342510000001,3.4963032480692213,0.19563728850287185,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,f0eb9740-4972-11e9-96ab-b469212bff5b,852.6021305171615,14.98787535,4.8478412500911965,0.0,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,147059ae-4973-11e9-8d83-b469212bff5b,2210.131791798635,31.10082912,3.0692041222065463,0.048237119750128836,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,1827f876-4973-11e9-84b9-b469212bff5b,4389.298303172491,45.61560088,4.0756115175472445,0.18010529888111398,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,3027cb64-4973-11e9-b276-b469212bff5b,1705.8365073833677,43.13692284,3.503880619782083,0.0,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,6a9cbdee-4973-11e9-84e3-b469212bff5b,6216.148026345483,45.58756439999999,5.6809155243621525,0.01992182011200284,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,0cbee714-4973-11e9-a6c3-b469212bff5b,1731.7828588302573,44.22342510000001,3.474055331573469,0.17338937200711876,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,667d1536-4973-11e9-a5bb-b469212bff5b,3277.6521935780047,51.61686,5.360389015377835,0.0134242015256637,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,045a2bc2-4973-11e9-ac77-b469212bff5b,1533.4353473158606,35.96730732,3.743312800255497,0.3592745943339489,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,667d1536-4973-11e9-a5bb-b469212bff5b,2306.924639200797,24.5909913599999,3.9791378142158753,0.4284309474396691,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,5200e342-4973-11e9-b821-b469212bff5b,6506.897233791818,19.39171752,13.648679909342695,7.81768098977817,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,6a9cbdee-4973-11e9-84e3-b469212bff5b,6200.506235690588,105.17940524,5.007924515881713,1.1902657034409316,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,37eb9770-4973-11e9-87fe-b469212bff5b,844.4569116162695,8.48766472,4.206356908796165,0.18832456760566554,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,045a2bc2-4973-11e9-ac77-b469212bff5b,1646.2820445644927,35.967307320000074,3.986467478445873,0.6024292725243271,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,f5685128-4972-11e9-9bc8-b469212bff5b,1819.5688330406501,16.94719488,4.521345156941158,0.5277027814129431,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,3027cb64-4973-11e9-b276-b469212bff5b,1944.5123439191766,22.26421824,3.7201867587858812,0.4827162152282623,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,667d1536-4973-11e9-a5bb-b469212bff5b,2142.996444572953,24.59099136,3.712490256615588,0.16149811084147284,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,5972634c-4973-11e9-bd78-b469212bff5b,2210.2965281451106,46.72994157,4.104867396778795,0.14612629309565112,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,dcc05ff4-4972-11e9-a543-b469212bff5b,5078.228088750324,32.171799847999985,6.540554124307327,2.4169080500055435,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,24bb5f98-4973-11e9-be88-b469212bff5b,2949.634841459332,36.17977233,6.757523181683964,2.254421651614359,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,4db2931a-4973-11e9-ae43-b469212bff5b,630.9439895306857,5.33841968,4.954237950688954,0.26764951996844905,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,0cbee714-4973-11e9-a6c3-b469212bff5b,1761.5105344448443,22.82499360000001,3.313652039481571,0.2796527465818872,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,fec15af4-4972-11e9-97be-b469212bff5b,2409.149687826201,13.570642800000002,7.327729522218948,3.283700917827205,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,560257d0-4973-11e9-be15-b469212bff5b,2388.4772821103093,50.30856576000011,4.11859951407903,0.4662711698273405,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,f0eb9740-4972-11e9-96ab-b469212bff5b,2394.104632610004,7.7356776,12.606213780212359,8.024659616996496,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,0cbee714-4973-11e9-a6c3-b469212bff5b,2197.5253792778017,22.45461856000001,4.141274030681141,0.017920993388949383,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,560257d0-4973-11e9-be15-b469212bff5b,2370.016102217177,25.96571136,3.8776601932575367,0.4917283403911441,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,5200e342-4973-11e9-b821-b469212bff5b,2778.6959033664275,19.39171752,5.958383623662492,0.12738470409797326,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,1827f876-4973-11e9-84b9-b469212bff5b,6393.705033020427,45.61560088,5.833261699660063,1.9377554809939344,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,f0eb9740-4972-11e9-96ab-b469212bff5b,871.9103418101519,7.73567760000003,4.735181043274876,0.1536268800590248,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,1827f876-4973-11e9-84b9-b469212bff5b,4977.19427592631,36.28338552,5.713689671378063,2.6385343858831707,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,60f4dfa4-4973-11e9-9a85-b469212bff5b,3472.4340622534364,55.91826500000001,5.251791661820596,0.2618931359020846,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,28c5310a-4973-11e9-938b-b469212bff5b,2577.717509188765,47.250393749999894,4.667133697356845,0.045285537234442216,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,6a9cbdee-4973-11e9-84e3-b469212bff5b,6708.332560612964,45.58756439999999,6.112774116278925,0.4522587651141233,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,f5685128-4972-11e9-9bc8-b469212bff5b,1673.6353430747608,16.94719488,4.176902336759489,0.18325996123127367,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,37eb9770-4973-11e9-87fe-b469212bff5b,343.3700299733108,6.7643536049999975,4.373197747369104,0.32765072515730936,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,6a9cbdee-4973-11e9-84e3-b469212bff5b,5012.36967479802,54.28614464,3.919962411308458,0.3692555445322594,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,37eb9770-4973-11e9-87fe-b469212bff5b,1909.3668812950607,16.444850395,9.437481017118822,5.1527820092616485,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,147059ae-4973-11e9-8d83-b469212bff5b,3986.380981341833,35.57231064,4.709232920723006,0.3846994173547501,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,60f4dfa4-4973-11e9-9a85-b469212bff5b,9472.04638975022,55.91826500000001,13.566963017387529,8.577457035370143,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,34138582-4973-11e9-9237-b469212bff5b,70104.49192153348,378.47892699500005,14.794254193086909,9.173359579053566,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,045a2bc2-4973-11e9-ac77-b469212bff5b,3231.3501465946397,35.96730732,7.401868492884012,4.017830286962464,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,60f4dfa4-4973-11e9-9a85-b469212bff5b,3601.5236821072,28.86104000000001,5.218203606579015,0.4949717473271712,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,5972634c-4973-11e9-bd78-b469212bff5b,2849.1931611113373,17.51485752,6.7335837976975705,0.32418093618799404,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,f0eb9740-4972-11e9-96ab-b469212bff5b,909.3622837500444,14.98787535,5.141339279186323,0.29349802909512923,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,0cbee714-4973-11e9-a6c3-b469212bff5b,1876.381413602096,44.22342510000001,3.7274592225990304,0.4270312349928908,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,5200e342-4973-11e9-b821-b469212bff5b,7050.487466764193,19.39171752,14.769963225091775,8.938964305527248,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,49c3124a-4973-11e9-be8c-b469212bff5b,464.8051223925087,5.197113119999999,3.804076753076398,0.0684766719374703,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,24bb5f98-4973-11e9-be88-b469212bff5b,2735.8037153382447,18.67343088,6.086979606306268,1.8505447429033264,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,37eb9770-4973-11e9-87fe-b469212bff5b,873.3502897563362,16.444850395,4.5550233531279405,0.2699963000975529,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,fa18f668-4972-11e9-be98-b469212bff5b,2377.350238316205,21.80706671499999,8.888017026847074,5.336535242932881,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,1be8986e-4973-11e9-baae-b469212bff5b,15980.327531163071,52.21210752000001,12.46928876349872,8.450334431822679,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,dcc05ff4-4972-11e9-a543-b469212bff5b,9667.629988445893,32.171799847999985,12.246671806723384,8.122688022259691,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,045a2bc2-4973-11e9-ac77-b469212bff5b,1900.4747404831064,35.96730732,4.534185264445886,1.149901435174579,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,5200e342-4973-11e9-b821-b469212bff5b,2230.7478534305546,45.517453605,4.2373351701410575,0.1917881479292616,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,667d1536-4973-11e9-a5bb-b469212bff5b,3337.3048597350635,51.61686,5.449954355601396,0.10256428585635756,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,4db2931a-4973-11e9-ae43-b469212bff5b,659.5794566680097,10.343188129999998,5.38129932917783,0.4280442317906495,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,f0eb9740-4972-11e9-96ab-b469212bff5b,891.5090006784419,14.98787535,5.049022696232543,0.20080186635002367,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,1827f876-4973-11e9-84b9-b469212bff5b,7856.702740977304,70.299059445,9.100654704100837,5.758832751939285,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,37eb9770-4973-11e9-87fe-b469212bff5b,836.6744604015988,16.444850395,4.382180383643927,0.09748137578675596,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,5200e342-4973-11e9-b821-b469212bff5b,7501.458541717192,19.39171752,15.700197639836901,9.869198720272367,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,3c8896ac-4973-11e9-8cff-b469212bff5b,498.31511843738855,10.133905424999998,4.250078655604791,0.311775649436026,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,463fde30-4973-11e9-ba75-b469212bff5b,648.197754505357,7.3777653600000015,3.740997756780689,0.1106522222927702,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,1be8986e-4973-11e9-baae-b469212bff5b,5491.476190500055,101.16095832000002,4.646218594916474,0.3605975965737485,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,fa18f668-4972-11e9-be98-b469212bff5b,1744.1554520997472,31.360840000000003,4.749384362931509,0.5641607525423751,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,28c5310a-4973-11e9-938b-b469212bff5b,2926.2604763927543,47.25039375,5.238813165283169,0.6173238708931543,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,dcc05ff4-4972-11e9-a543-b469212bff5b,3205.594317356888,32.171799847999985,4.212261917789888,0.08861584348810438,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,3c8896ac-4973-11e9-8cff-b469212bff5b,472.89491221877205,5.2304027999999985,3.843175224812682,0.17124253974063322,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,fec15af4-4972-11e9-97be-b469212bff5b,2333.265105875321,16.351871940000002,11.497719862829818,7.791646079036125,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,60f4dfa4-4973-11e9-9a85-b469212bff5b,10280.612127196451,55.91826500000001,14.687595866995487,9.6980898849781,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,dcc05ff4-4972-11e9-a543-b469212bff5b,7380.876159480805,26.250929264,11.473317915089767,8.425811328942013,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,4db2931a-4973-11e9-ae43-b469212bff5b,1670.7460072541367,10.343188129999998,12.957822803901179,8.004567706513988,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,667d1536-4973-11e9-a5bb-b469212bff5b,2174.816886320988,47.64504576,3.9767497668885983,0.15937623344572988,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,463fde30-4973-11e9-ba75-b469212bff5b,2010.1776257249646,7.3777653600000015,11.125238402892027,7.494892868404107,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,1be8986e-4973-11e9-baae-b469212bff5b,5274.079258242473,101.16095832000002,4.479669537555164,0.1940485392124396,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,11069770-4973-11e9-8083-b469212bff5b,3766.469299719159,68.50885377499999,4.699949830356883,0.33577894750927345,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,60f4dfa4-4973-11e9-9a85-b469212bff5b,10660.755198158593,28.86104000000001,15.001955704287756,10.278723845035914,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,4db2931a-4973-11e9-ae43-b469212bff5b,1972.0877380983195,10.343188129999998,15.215732439392273,10.262477342005099,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,f0eb9740-4972-11e9-96ab-b469212bff5b,1854.4108918606653,12.59782836,11.847231613441474,8.141157829647787,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,f0eb9740-4972-11e9-96ab-b469212bff5b,895.6251929598213,14.98787535,5.0703068939161655,0.22246564382496825,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,1827f876-4973-11e9-84b9-b469212bff5b,14798.598249037912,45.61560088,13.203453523398654,9.3082641082286,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,3027cb64-4973-11e9-b276-b469212bff5b,3931.820779292939,73.19856089999998,4.602036901390131,0.07001533966486627,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,1827f876-4973-11e9-84b9-b469212bff5b,4659.93592472785,88.380226705,4.525431746884851,0.3632588615520561,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,4db2931a-4973-11e9-ae43-b469212bff5b,1542.4629176279327,10.347967244999996,11.991278621207824,8.11466203218182,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,1827f876-4973-11e9-84b9-b469212bff5b,7793.575865326658,70.299059445,9.031061555891613,5.689239603730067,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,4db2931a-4973-11e9-ae43-b469212bff5b,493.323332749425,10.347967244999996,4.133859294008901,0.2575333788672975,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,4db2931a-4973-11e9-ae43-b469212bff5b,1764.1308140204694,5.340886319999997,13.43893675310782,9.829277504632877,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,463fde30-4973-11e9-ba75-b469212bff5b,641.0801160687645,14.294420385000004,3.9149080858476353,0.01818842486242728,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,667d1536-4973-11e9-a5bb-b469212bff5b,10456.369523667185,51.61686,16.138855452156672,10.791465382411623,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,49c3124a-4973-11e9-be8c-b469212bff5b,466.27578746427764,5.197113119999999,3.815395845332516,0.07979576419359041,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,e6cea50a-4972-11e9-a1f1-b469212bff5b,1667.1404788591376,8.084997935,16.419799951959277,11.197526124766565,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,28c5310a-4973-11e9-938b-b469212bff5b,1300.460913326485,27.98837728,4.040151453120232,0.42242553399999855,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,dcc05ff4-4972-11e9-a543-b469212bff5b,11183.745237811743,32.171799847999985,14.13169565559593,10.008049581294149,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,5200e342-4973-11e9-b821-b469212bff5b,2807.778626252169,19.39171752,6.01837361238989,0.18737469282536645,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,5972634c-4973-11e9-bd78-b469212bff5b,6868.449855313354,33.935036444999994,16.125163192691172,9.449640500210887,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,6a9cbdee-4973-11e9-84e3-b469212bff5b,17573.195249133714,88.32590602499998,15.858455220835376,9.931273203003887,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,560257d0-4973-11e9-be15-b469212bff5b,3623.339786951043,31.81818656,4.781721720000347,0.4571882166320959,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,045a2bc2-4973-11e9-ac77-b469212bff5b,6901.204931110492,22.180850560000003,12.672005338314955,8.678362962786721,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,1be8986e-4973-11e9-baae-b469212bff5b,16461.372266783903,52.21210752000001,12.837819940246609,8.818865608570555,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,3027cb64-4973-11e9-b276-b469212bff5b,3884.5784688375866,37.77990239999999,4.339518444534244,0.07416354947564792,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,5972634c-4973-11e9-bd78-b469212bff5b,2203.1489510724705,24.11867952,3.880513386169776,0.1881407332396257,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,28c5310a-4973-11e9-938b-b469212bff5b,4412.760353471268,14.44561408,12.445628987086804,9.094302725910213,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,fec15af4-4972-11e9-97be-b469212bff5b,1336.9213750313975,26.293120425,4.3797946670776655,0.06909939601926253,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,4073635c-4973-11e9-b613-b469212bff5b,589.7900488164569,6.39201648,3.9174584577194738,0.22538402070298816,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,560257d0-4973-11e9-be15-b469212bff5b,7836.302208903319,25.96571136,12.298436394454816,8.912774716869809,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,49c3124a-4973-11e9-be8c-b469212bff5b,1648.798152697093,5.197113119999999,12.916774537146056,9.181476627413733,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,463fde30-4973-11e9-ba75-b469212bff5b,706.3516677732498,14.294420385000004,4.26879058831033,0.3717783871557448,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,f5685128-4972-11e9-9bc8-b469212bff5b,5767.686072080222,32.835190080000004,14.052478162569455,9.792494903745023,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,37eb9770-4973-11e9-87fe-b469212bff5b,1103.9298188600278,6.7643536049999975,13.087021281838307,9.04147425962653,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,49c3124a-4973-11e9-be8c-b469212bff5b,1627.3642202919434,5.197113119999999,12.751806548878374,9.016206467739453,Scheldt-Rhine
3bfab592-4a44-11e9-906f-b469212bff5b,5972634c-4973-11e9-bd78-b469212bff5b,2835.020468616109,33.935036444999994,6.913716551822933,0.2376470236467038,Scheldt-Rhine
