stations,iteration1,iteration2,iteration3,iteration4,iteration5,iteration6,iteration7,iteration8,iteration9,iteration10
"('Keizersgracht', 'Nieuwmarkt')",,,,,,,,,,
"('Keizersgracht', 'Noord')",,,,,,,,,,
"('Keizersgracht', 'Noorderpark')",,,,,,,,,,
"('Keizersgracht', 'Olympiaplein')",,,,,,,,,,
"('Keizersgracht', 'Olympiaweg')",,,,,,,,,,
"('Keizersgracht', 'Olympisch stadion')",,,,,,,,,,
"('Keizersgracht', 'Overamstel')",,,,,,,,,,
"('Keizersgracht', 'Postjesweg')",,,,,,,,,,
"('Keizersgracht', 'Prinsengracht')",,,,,,,,,,
"('Keizersgracht', 'Reigersbos')",,,,,,,,,,
"('Keizersgracht', 'Rijksmuseum')",,,,,,,,,,
"('Keizersgracht', 'Roelof Hartplein')",,1.0,,,,,,2.0,,2.0
"('Keizersgracht', 'Rokin')",,,,,,,,,,
"('Keizersgracht', 'Scheldestraat')",,,,,,,,,,
"('Keizersgracht', 'Spaklerweg')",,,,,,,,,,
"('Keizersgracht', 'Spui')",,,,,,,,,,
"('Keizersgracht', 'Station Bijlmer ArenA')",,,,,,,,,,
"('Keizersgracht', 'Station Diemen-Zuid')",,,,,,,,,,
"('Keizersgracht', 'Station Duivendrecht')",,,,,,,,,,
"('Keizersgracht', 'Station Ganzenhoef')",,,,,,,,,,
"('Keizersgracht', 'Station Holendrecht')",,,,,,,,,,
"('Keizersgracht', 'Station RAI')",,,,,,,,,,
"('Keizersgracht', 'Station Sloterdijk')",,,,,,,,,,
"('Keizersgracht', 'Strandvliet')",,,,,,,,,,
"('Keizersgracht', 'Van Baerlestraat')",,,,,,,,,,
"('Keizersgracht', 'Van der Madeweg')",,,,,,,,,,
"('Keizersgracht', 'Venserpolder')",,,,,,,,,,
"('Keizersgracht', 'Verrijn Stuartweg')",,,,,,,,,,
"('Keizersgracht', 'Victorieplein')",,,,,,,,,,
"('Keizersgracht', 'Vijzelgracht')",,,,,,,,,,
"('Keizersgracht', 'VU medisch centrum')",,,,,,,,,,
"('Keizersgracht', 'Waalstraat')",,,,,,,,,,
"('Keizersgracht', 'Waterlooplein')",,,,,,,,,,
"('Keizersgracht', 'Weesperplein')",,,,,,,,,,
"('Keizersgracht', 'Wibautstraat')",,,,,,,,,,
"('Keizersgracht', 'Station Zuid')",,,,,,,,,,
"('Keizersgracht', 'Station Lelylaan')",,,,,,,,,,
"('Koningsplein', 'Kraaienneststation')",,,,,,,,,,
"('Koningsplein', 'Leidseplein')",,,,,,,,,,
"('Koningsplein', 'Maasstraat')",,,,,,,,,,
"('Koningsplein', 'Marie Heinekenplein')",,,,,,,,,,
"('Koningsplein', 'Minervaplein')",,,,,,,,,,
"('Koningsplein', 'Muntplein')",,,,,,,,,,
"('Koningsplein', 'Museumplein')",,,,,,,,,,
"('Koningsplein', 'Nieuwezijds Kolk')",,,,,,,,,,
"('Koningsplein', 'Nieuwmarkt')",,,,,,,,,,
"('Koningsplein', 'Noord')",,,,,,,,,,
"('Koningsplein', 'Noorderpark')",,,,,,,,,,
"('Koningsplein', 'Olympiaplein')",,,,,,,,,,
"('Koningsplein', 'Olympiaweg')",,,,,,,,,,
"('Koningsplein', 'Olympisch stadion')",,,,,,,,,,
"('Koningsplein', 'Overamstel')",,,,,,,,,,
"('Koningsplein', 'Postjesweg')",,,,,,,,,,
"('Koningsplein', 'Prinsengracht')",,,,,,,,,,
"('Koningsplein', 'Reigersbos')",,,,,,,,,,
"('Koningsplein', 'Rijksmuseum')",,,,,,,,,,
"('Koningsplein', 'Roelof Hartplein')",2.0,,3.0,2.0,,3.0,,3.0,1.0,1.0
"('Koningsplein', 'Rokin')",,,,,,,,,,
"('Koningsplein', 'Scheldestraat')",,,,,,,,,,
"('Koningsplein', 'Spaklerweg')",,,,,,,,,,
"('Koningsplein', 'Spui')",,,,,,,,,,
"('Koningsplein', 'Station Bijlmer ArenA')",,,,,,,,,,
"('Koningsplein', 'Station Diemen-Zuid')",,,,,,,,,,
"('Koningsplein', 'Station Duivendrecht')",,,,,,,,,,
"('Koningsplein', 'Station Ganzenhoef')",,,,,,,,,,
"('Koningsplein', 'Station Holendrecht')",,,,,,,,,,
"('Koningsplein', 'Station RAI')",,,,,,,,,,
"('Koningsplein', 'Station Sloterdijk')",,,,,,,,,,
"('Koningsplein', 'Strandvliet')",,,,,,,,,,
"('Koningsplein', 'Van Baerlestraat')",,,,,,,,,,
"('Koningsplein', 'Van der Madeweg')",,,,,,,,,,
"('Koningsplein', 'Venserpolder')",,,,,,,,,,
"('Koningsplein', 'Verrijn Stuartweg')",,,,,,,,,,
"('Koningsplein', 'Victorieplein')",,,,,,,,,,
"('Koningsplein', 'Vijzelgracht')",,,,,,,,,,
"('Koningsplein', 'VU medisch centrum')",,,,,,,,,,
"('Koningsplein', 'Waalstraat')",,,,,,,,,,
"('Koningsplein', 'Waterlooplein')",,,,,,,,,,
"('Koningsplein', 'Weesperplein')",,,,,,,,,,
"('Koningsplein', 'Wibautstraat')",,,,,,,,,,
"('Koningsplein', 'Station Zuid')",,,,,,,,,,
"('Koningsplein', 'Station Lelylaan')",,,,,,,,,,
"('Kraaienneststation', 'Leidseplein')",,,,,,,,,,
"('Kraaienneststation', 'Maasstraat')",,,,,,,,,,
"('Kraaienneststation', 'Marie Heinekenplein')",,,,,,,,,,
"('Kraaienneststation', 'Minervaplein')",,,,,,,,,,
"('Kraaienneststation', 'Muntplein')",,,,,,,,,,
"('Kraaienneststation', 'Museumplein')",,,,,,,,,,
"('Kraaienneststation', 'Nieuwezijds Kolk')",,,,,,,,,,
"('Kraaienneststation', 'Nieuwmarkt')",,,,,,,,,,
"('Kraaienneststation', 'Noord')",,,,,,,,,,
"('Kraaienneststation', 'Noorderpark')",,,,,,,,,,
"('Kraaienneststation', 'Olympiaplein')",,,,,,,,,,
"('Kraaienneststation', 'Olympiaweg')",,,,,,,,,,
"('Kraaienneststation', 'Olympisch stadion')",,,,,,,,,,
"('Kraaienneststation', 'Overamstel')",,,,,,,,,,
"('Kraaienneststation', 'Postjesweg')",,,,,,,,,,
"('Kraaienneststation', 'Prinsengracht')",,,,,,,,,,
"('Kraaienneststation', 'Reigersbos')",,,,,,,,,,
"('Kraaienneststation', 'Rijksmuseum')",,,,,,,,,,
"('Kraaienneststation', 'Roelof Hartplein')",,,,,,,,,,
"('Kraaienneststation', 'Rokin')",,,,,,,,,,
"('Kraaienneststation', 'Scheldestraat')",,,,,,,,,,
"('Kraaienneststation', 'Spaklerweg')",,,,,,,,,,
"('Kraaienneststation', 'Spui')",,,,,,,,,,
"('Kraaienneststation', 'Station Bijlmer ArenA')",,,,,,,,,,
"('Kraaienneststation', 'Station Diemen-Zuid')",,,,,,,,,,
"('Kraaienneststation', 'Station Duivendrecht')",,,,,,,,,,
"('Kraaienneststation', 'Station Ganzenhoef')",,,,,,,,,,
"('Kraaienneststation', 'Station Holendrecht')",,,,,,,,,,
"('Kraaienneststation', 'Station RAI')",,,,,,,,,,
"('Kraaienneststation', 'Station Sloterdijk')",,,,,,,,,,
"('Kraaienneststation', 'Strandvliet')",,,,,,,,,,
"('Kraaienneststation', 'Van Baerlestraat')",,,,,,,,,,
"('Kraaienneststation', 'Van der Madeweg')",58.0,57.0,46.0,50.0,56.0,43.0,52.0,42.0,47.0,42.0
"('Kraaienneststation', 'Venserpolder')",,,,,,,,,,
"('Kraaienneststation', 'Verrijn Stuartweg')",,,,,,,,,,
"('Kraaienneststation', 'Victorieplein')",,,,,,,,,,
"('Kraaienneststation', 'Vijzelgracht')",,,,,,,,,,
"('Kraaienneststation', 'VU medisch centrum')",,,,,,,,,,
"('Kraaienneststation', 'Waalstraat')",,,,,,,,,,
"('Kraaienneststation', 'Waterlooplein')",,,,,,,,,,
"('Kraaienneststation', 'Weesperplein')",,,,,,,,,,
"('Kraaienneststation', 'Wibautstraat')",,,,,,,,,,
"('Kraaienneststation', 'Station Zuid')",,,,,,,,,,
"('Kraaienneststation', 'Station Lelylaan')",,,,,,,,,,
"('Leidseplein', 'Maasstraat')",,,,,,,,,,
"('Leidseplein', 'Marie Heinekenplein')",,,,,,,,,,
"('Leidseplein', 'Minervaplein')",,,,,,,,,,
"('Leidseplein', 'Muntplein')",,,,,,,,,,
"('Leidseplein', 'Museumplein')",,,,,,,,,,
"('Leidseplein', 'Nieuwezijds Kolk')",,,,,,,,,,
"('Leidseplein', 'Nieuwmarkt')",,,,,,,,,,
"('Leidseplein', 'Noord')",,,,,,,,,,
"('Leidseplein', 'Noorderpark')",,,,,,,,,,
"('Leidseplein', 'Olympiaplein')",,,,,,,,,,
"('Leidseplein', 'Olympiaweg')",,,,,,,,,,
"('Leidseplein', 'Olympisch stadion')",,,,,,,,,,
"('Leidseplein', 'Overamstel')",,,,,,,,,,
"('Leidseplein', 'Postjesweg')",,,,,,,,,,
"('Leidseplein', 'Prinsengracht')",,,,,,,,,,
"('Leidseplein', 'Reigersbos')",,,,,,,,,,
"('Leidseplein', 'Rijksmuseum')",,,,,,,,,,
"('Leidseplein', 'Roelof Hartplein')",2.0,2.0,2.0,3.0,1.0,4.0,1.0,4.0,3.0,2.0
"('Leidseplein', 'Rokin')",,,,,,,,,,
"('Leidseplein', 'Scheldestraat')",,,,,,,,,,
"('Leidseplein', 'Spaklerweg')",,,,,,,,,,
"('Leidseplein', 'Spui')",,,,,,,,,,
"('Leidseplein', 'Station Bijlmer ArenA')",,,,,,,,,,
"('Leidseplein', 'Station Diemen-Zuid')",,,,,,,,,,
"('Leidseplein', 'Station Duivendrecht')",,,,,,,,,,
"('Leidseplein', 'Station Ganzenhoef')",,,,,,,,,,
"('Leidseplein', 'Station Holendrecht')",,,,,,,,,,
"('Leidseplein', 'Station RAI')",,,,,,,,,,
"('Leidseplein', 'Station Sloterdijk')",,,,,,,,,,
"('Leidseplein', 'Strandvliet')",,,,,,,,,,
"('Leidseplein', 'Van Baerlestraat')",,,,,,,,,,
"('Leidseplein', 'Van der Madeweg')",,,,,,,,,,
"('Leidseplein', 'Venserpolder')",,,,,,,,,,
"('Leidseplein', 'Verrijn Stuartweg')",,,,,,,,,,
"('Leidseplein', 'Victorieplein')",,,,,,,,,,
"('Leidseplein', 'Vijzelgracht')",,,,,,,,,,
"('Leidseplein', 'VU medisch centrum')",,,,,,,,,,
"('Leidseplein', 'Waalstraat')",,,,,,,,,,
"('Leidseplein', 'Waterlooplein')",,,,,,,,,,
"('Leidseplein', 'Weesperplein')",,,,,,,,,,
"('Leidseplein', 'Wibautstraat')",,,,,,,,,,
"('Leidseplein', 'Station Zuid')",,,,,,,,,,
"('Leidseplein', 'Station Lelylaan')",,,,,,,,,,
"('Maasstraat', 'Marie Heinekenplein')",,,,,,,,,,
"('Maasstraat', 'Minervaplein')",,,,,,,,,,
"('Maasstraat', 'Muntplein')",,,,,,,,,,
"('Maasstraat', 'Museumplein')",,,,,,,,,,
"('Maasstraat', 'Nieuwezijds Kolk')",,,,,,,,,,
"('Maasstraat', 'Nieuwmarkt')",,,,,,,,,,
"('Maasstraat', 'Noord')",,,,,,,,,,
"('Maasstraat', 'Noorderpark')",,,,,,,,,,
"('Maasstraat', 'Olympiaplein')",,,,,,,,,,
"('Maasstraat', 'Olympiaweg')",,,,,,,,,,
"('Maasstraat', 'Olympisch stadion')",,,,,,,,,,
"('Maasstraat', 'Overamstel')",,,,,,,,,,
"('Maasstraat', 'Postjesweg')",,,,,,,,,,
"('Maasstraat', 'Prinsengracht')",,,,,,,,,,
"('Maasstraat', 'Reigersbos')",,,,,,,,,,
"('Maasstraat', 'Rijksmuseum')",,,,,,,,,,
"('Maasstraat', 'Roelof Hartplein')",,,,,,,,,,
"('Maasstraat', 'Rokin')",,,,,,,,,,
"('Maasstraat', 'Scheldestraat')",,,,,,,,,,
"('Maasstraat', 'Spaklerweg')",,,,,,,,,,
"('Maasstraat', 'Spui')",,,,,,,,,,
"('Maasstraat', 'Station Bijlmer ArenA')",,,,,,,,,,
"('Maasstraat', 'Station Diemen-Zuid')",,,,,,,,,,
"('Maasstraat', 'Station Duivendrecht')",,,,,,,,,,
"('Maasstraat', 'Station Ganzenhoef')",,,,,,,,,,
"('Maasstraat', 'Station Holendrecht')",,,,,,,,,,
"('Maasstraat', 'Station RAI')",,,,,,,,,,
"('Maasstraat', 'Station Sloterdijk')",,,,,,,,,,
"('Maasstraat', 'Strandvliet')",,,,,,,,,,
"('Maasstraat', 'Van Baerlestraat')",,,,,,,,,,
"('Maasstraat', 'Van der Madeweg')",,,,,,,,,,
"('Maasstraat', 'Venserpolder')",,,,,,,,,,
"('Maasstraat', 'Verrijn Stuartweg')",,,,,,,,,,
"('Maasstraat', 'Victorieplein')",,,,,,,,,,
"('Maasstraat', 'Vijzelgracht')",,,,,,,,,,
"('Maasstraat', 'VU medisch centrum')",,,,,,,,,,
"('Maasstraat', 'Waalstraat')",,,,,,,,,,
"('Maasstraat', 'Waterlooplein')",,,,,,,,,,
"('Maasstraat', 'Weesperplein')",,,,,,,,,,
"('Maasstraat', 'Wibautstraat')",,,,,,,,,,
"('Maasstraat', 'Station Zuid')",,,,,,,,,,
"('Maasstraat', 'Station Lelylaan')",,,,,,,,,,
"('Marie Heinekenplein', 'Minervaplein')",,,,,,,,,,
"('Marie Heinekenplein', 'Muntplein')",,,,,,,,,,
"('Marie Heinekenplein', 'Museumplein')",,,,,,,,,,
"('Marie Heinekenplein', 'Nieuwezijds Kolk')",,,,,,,,,,
"('Marie Heinekenplein', 'Nieuwmarkt')",,,,,,,,,,
"('Marie Heinekenplein', 'Noord')",,,,,,,,,,
"('Marie Heinekenplein', 'Noorderpark')",,,,,,,,,,
"('Marie Heinekenplein', 'Olympiaplein')",,,,,,,,,,
"('Marie Heinekenplein', 'Olympiaweg')",,,,,,,,,,
"('Marie Heinekenplein', 'Olympisch stadion')",,,,,,,,,,
"('Marie Heinekenplein', 'Overamstel')",,,,,,,,,,
"('Marie Heinekenplein', 'Postjesweg')",,,,,,,,,,
"('Marie Heinekenplein', 'Prinsengracht')",,,,,,,,,,
"('Marie Heinekenplein', 'Reigersbos')",,,,,,,,,,
"('Marie Heinekenplein', 'Rijksmuseum')",,,,,,,,,,
"('Marie Heinekenplein', 'Roelof Hartplein')",,,,,,,,,,
"('Marie Heinekenplein', 'Rokin')",,,,,,,,,,
"('Marie Heinekenplein', 'Scheldestraat')",,,,,,,,,,
"('Marie Heinekenplein', 'Spaklerweg')",,,,,,,,,,
"('Marie Heinekenplein', 'Spui')",,,,,,,,,,
"('Marie Heinekenplein', 'Station Bijlmer ArenA')",,,,,,,,,,
"('Marie Heinekenplein', 'Station Diemen-Zuid')",,,,,,,,,,
"('Marie Heinekenplein', 'Station Duivendrecht')",,,,,,,,,,
"('Marie Heinekenplein', 'Station Ganzenhoef')",,,,,,,,,,
"('Marie Heinekenplein', 'Station Holendrecht')",,,,,,,,,,
"('Marie Heinekenplein', 'Station RAI')",,,,,,,,,,
"('Marie Heinekenplein', 'Station Sloterdijk')",,,,,,,,,,
"('Marie Heinekenplein', 'Strandvliet')",,,,,,,,,,
"('Marie Heinekenplein', 'Van Baerlestraat')",,,,,,,,,,
"('Marie Heinekenplein', 'Van der Madeweg')",,,,,,,,,,
"('Marie Heinekenplein', 'Venserpolder')",,,,,,,,,,
"('Marie Heinekenplein', 'Verrijn Stuartweg')",,,,,,,,,,
"('Marie Heinekenplein', 'Victorieplein')",,,,,,,,,,
"('Marie Heinekenplein', 'Vijzelgracht')",31.0,34.0,42.0,38.0,38.0,52.0,32.0,35.0,36.0,30.0
"('Marie Heinekenplein', 'VU medisch centrum')",,,,,,,,,,
"('Marie Heinekenplein', 'Waalstraat')",,,,,,,,,,
"('Marie Heinekenplein', 'Waterlooplein')",,,,,,,,,,
"('Marie Heinekenplein', 'Weesperplein')",,,,,,,,,,
"('Marie Heinekenplein', 'Wibautstraat')",,,,,,,,,,
"('Marie Heinekenplein', 'Station Zuid')",,,,,,,,,,
"('Marie Heinekenplein', 'Station Lelylaan')",,,,,,,,,,
"('Minervaplein', 'Muntplein')",,,,,,,,,,
"('Minervaplein', 'Museumplein')",,,,,,,,,,
"('Minervaplein', 'Nieuwezijds Kolk')",,,,,,,,,,
"('Minervaplein', 'Nieuwmarkt')",,,,,,,,,,
"('Minervaplein', 'Noord')",,,,,,,,,,
"('Minervaplein', 'Noorderpark')",,,,,,,,,,
"('Minervaplein', 'Olympiaplein')",,,,,,,,,,
"('Minervaplein', 'Olympiaweg')",,,,,,,,,,
"('Minervaplein', 'Olympisch stadion')",,,,,,,,,,
"('Minervaplein', 'Overamstel')",,,,,,,,,,
"('Minervaplein', 'Postjesweg')",,,,,,,,,,
"('Minervaplein', 'Prinsengracht')",,,,,,,,,,
"('Minervaplein', 'Reigersbos')",,,,,,,,,,
"('Minervaplein', 'Rijksmuseum')",,,,,,,,,,
"('Minervaplein', 'Roelof Hartplein')",,1.0,2.0,1.0,2.0,4.0,1.0,,1.0,5.0
"('Minervaplein', 'Rokin')",,,,,,,,,,
"('Minervaplein', 'Scheldestraat')",,,,,,,,,,
"('Minervaplein', 'Spaklerweg')",,,,,,,,,,
"('Minervaplein', 'Spui')",,,,,,,,,,
"('Minervaplein', 'Station Bijlmer ArenA')",,,,,,,,,,
"('Minervaplein', 'Station Diemen-Zuid')",,,,,,,,,,
"('Minervaplein', 'Station Duivendrecht')",,,,,,,,,,
"('Minervaplein', 'Station Ganzenhoef')",,,,,,,,,,
"('Minervaplein', 'Station Holendrecht')",,,,,,,,,,
"('Minervaplein', 'Station RAI')",,,,,,,,,,
"('Minervaplein', 'Station Sloterdijk')",,,,,,,,,,
"('Minervaplein', 'Strandvliet')",,,,,,,,,,
"('Minervaplein', 'Van Baerlestraat')",,,,,,,,,,
"('Minervaplein', 'Van der Madeweg')",,,,,,,,,,
"('Minervaplein', 'Venserpolder')",,,,,,,,,,
"('Minervaplein', 'Verrijn Stuartweg')",,,,,,,,,,
"('Minervaplein', 'Victorieplein')",,,,,,,,,,
"('Minervaplein', 'Vijzelgracht')",,,,,,,,,,
"('Minervaplein', 'VU medisch centrum')",,,,,,,,,,
"('Minervaplein', 'Waalstraat')",,,,,,,,,,
"('Minervaplein', 'Waterlooplein')",,,,,,,,,,
"('Minervaplein', 'Weesperplein')",,,,,,,,,,
"('Minervaplein', 'Wibautstraat')",,,,,,,,,,
"('Minervaplein', 'Station Zuid')",,,,,,,,,,
"('Minervaplein', 'Station Lelylaan')",,,,,,,,,,
"('Muntplein', 'Museumplein')",,,,,,,,,,
"('Muntplein', 'Nieuwezijds Kolk')",,,,,,,,,,
"('Muntplein', 'Nieuwmarkt')",,,,,,,,,,
"('Muntplein', 'Noord')",,,,,,,,,,
"('Muntplein', 'Noorderpark')",,,,,,,,,,
"('Muntplein', 'Olympiaplein')",,,,,,,,,,
"('Muntplein', 'Olympiaweg')",,,,,,,,,,
"('Muntplein', 'Olympisch stadion')",,,,,,,,,,
"('Muntplein', 'Overamstel')",,,,,,,,,,
"('Muntplein', 'Postjesweg')",,,,,,,,,,
"('Muntplein', 'Prinsengracht')",,,,,,,,,,
"('Muntplein', 'Reigersbos')",,,,,,,,,,
"('Muntplein', 'Rijksmuseum')",,,,,,,,,,
"('Muntplein', 'Roelof Hartplein')",,,,,,,,,,
"('Muntplein', 'Rokin')",30.0,25.0,16.0,23.0,31.0,26.0,24.0,24.0,27.0,21.0
"('Muntplein', 'Scheldestraat')",,,,,,,,,,
"('Muntplein', 'Spaklerweg')",,,,,,,,,,
"('Muntplein', 'Spui')",,,,,,,,,,
"('Muntplein', 'Station Bijlmer ArenA')",,,,,,,,,,
"('Muntplein', 'Station Diemen-Zuid')",,,,,,,,,,
"('Muntplein', 'Station Duivendrecht')",,,,,,,,,,
"('Muntplein', 'Station Ganzenhoef')",,,,,,,,,,
"('Muntplein', 'Station Holendrecht')",,,,,,,,,,
"('Muntplein', 'Station RAI')",,,,,,,,,,
"('Muntplein', 'Station Sloterdijk')",,,,,,,,,,
"('Muntplein', 'Strandvliet')",,,,,,,,,,
"('Muntplein', 'Van Baerlestraat')",,,,,,,,,,
"('Muntplein', 'Van der Madeweg')",,,,,,,,,,
"('Muntplein', 'Venserpolder')",,,,,,,,,,
"('Muntplein', 'Verrijn Stuartweg')",,,,,,,,,,
"('Muntplein', 'Victorieplein')",,,,,,,,,,
"('Muntplein', 'Vijzelgracht')",16.0,18.0,19.0,9.0,16.0,17.0,12.0,12.0,15.0,20.0
"('Muntplein', 'VU medisch centrum')",,,,,,,,,,
"('Muntplein', 'Waalstraat')",,,,,,,,,,
"('Muntplein', 'Waterlooplein')",,,,,,,,,,
"('Muntplein', 'Weesperplein')",,,,,,,,,,
"('Muntplein', 'Wibautstraat')",,,,,,,,,,
"('Muntplein', 'Station Zuid')",,,,,,,,,,
"('Muntplein', 'Station Lelylaan')",,,,,,,,,,
"('Museumplein', 'Nieuwezijds Kolk')",,,,,,,,,,
"('Museumplein', 'Nieuwmarkt')",,,,,,,,,,
"('Museumplein', 'Noord')",,,,,,,,,,
"('Museumplein', 'Noorderpark')",,,,,,,,,,
"('Museumplein', 'Olympiaplein')",,,,,,,,,,
"('Museumplein', 'Olympiaweg')",,,,,,,,,,
"('Museumplein', 'Olympisch stadion')",,,,,,,,,,
"('Museumplein', 'Overamstel')",,,,,,,,,,
"('Museumplein', 'Postjesweg')",,,,,,,,,,
"('Museumplein', 'Prinsengracht')",,,,,,,,,,
"('Museumplein', 'Reigersbos')",,,,,,,,,,
"('Museumplein', 'Rijksmuseum')",,,,,,,,,,
"('Museumplein', 'Roelof Hartplein')",1.0,2.0,,,,,1.0,,1.0,1.0
"('Museumplein', 'Rokin')",,,,,,,,,,
"('Museumplein', 'Scheldestraat')",,,,,,,,,,
"('Museumplein', 'Spaklerweg')",,,,,,,,,,
"('Museumplein', 'Spui')",,,,,,,,,,
"('Museumplein', 'Station Bijlmer ArenA')",,,,,,,,,,
"('Museumplein', 'Station Diemen-Zuid')",,,,,,,,,,
"('Museumplein', 'Station Duivendrecht')",,,,,,,,,,
"('Museumplein', 'Station Ganzenhoef')",,,,,,,,,,
"('Museumplein', 'Station Holendrecht')",,,,,,,,,,
"('Museumplein', 'Station RAI')",,,,,,,,,,
"('Museumplein', 'Station Sloterdijk')",,,,,,,,,,
"('Museumplein', 'Strandvliet')",,,,,,,,,,
"('Museumplein', 'Van Baerlestraat')",,,,,,,,,,
"('Museumplein', 'Van der Madeweg')",,,,,,,,,,
"('Museumplein', 'Venserpolder')",,,,,,,,,,
"('Museumplein', 'Verrijn Stuartweg')",,,,,,,,,,
"('Museumplein', 'Victorieplein')",,,,,,,,,,
"('Museumplein', 'Vijzelgracht')",,,,,,,,,,
"('Museumplein', 'VU medisch centrum')",,,,,,,,,,
"('Museumplein', 'Waalstraat')",,,,,,,,,,
"('Museumplein', 'Waterlooplein')",,,,,,,,,,
"('Museumplein', 'Weesperplein')",,,,,,,,,,
"('Museumplein', 'Wibautstraat')",,,,,,,,,,
"('Museumplein', 'Station Zuid')",,,,,,,,,,
"('Museumplein', 'Station Lelylaan')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Nieuwmarkt')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Noord')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Noorderpark')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Olympiaplein')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Olympiaweg')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Olympisch stadion')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Overamstel')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Postjesweg')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Prinsengracht')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Reigersbos')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Rijksmuseum')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Roelof Hartplein')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Rokin')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Scheldestraat')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Spaklerweg')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Spui')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Station Bijlmer ArenA')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Station Diemen-Zuid')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Station Duivendrecht')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Station Ganzenhoef')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Station Holendrecht')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Station RAI')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Station Sloterdijk')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Strandvliet')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Van Baerlestraat')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Van der Madeweg')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Venserpolder')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Verrijn Stuartweg')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Victorieplein')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Vijzelgracht')",,,,,,,,,,
"('Nieuwezijds Kolk', 'VU medisch centrum')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Waalstraat')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Waterlooplein')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Weesperplein')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Wibautstraat')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Station Zuid')",,,,,,,,,,
"('Nieuwezijds Kolk', 'Station Lelylaan')",,,,,,,,,,
"('Nieuwmarkt', 'Noord')",,,,,,,,,,
"('Nieuwmarkt', 'Noorderpark')",,,,,,,,,,
"('Nieuwmarkt', 'Olympiaplein')",,,,,,,,,,
"('Nieuwmarkt', 'Olympiaweg')",,,,,,,,,,
"('Nieuwmarkt', 'Olympisch stadion')",,,,,,,,,,
"('Nieuwmarkt', 'Overamstel')",,,,,,,,,,
"('Nieuwmarkt', 'Postjesweg')",,,,,,,,,,
"('Nieuwmarkt', 'Prinsengracht')",,,,,,,,,,
"('Nieuwmarkt', 'Reigersbos')",,,,,,,,,,
"('Nieuwmarkt', 'Rijksmuseum')",,,,,,,,,,
"('Nieuwmarkt', 'Roelof Hartplein')",,,,,,,,,,
"('Nieuwmarkt', 'Rokin')",,,,,,,,,,
"('Nieuwmarkt', 'Scheldestraat')",,,,,,,,,,
"('Nieuwmarkt', 'Spaklerweg')",,,,,,,,,,
"('Nieuwmarkt', 'Spui')",,,,,,,,,,
"('Nieuwmarkt', 'Station Bijlmer ArenA')",,,,,,,,,,
"('Nieuwmarkt', 'Station Diemen-Zuid')",,,,,,,,,,
"('Nieuwmarkt', 'Station Duivendrecht')",,,,,,,,,,
"('Nieuwmarkt', 'Station Ganzenhoef')",,,,,,,,,,
"('Nieuwmarkt', 'Station Holendrecht')",,,,,,,,,,
"('Nieuwmarkt', 'Station RAI')",,,,,,,,,,
"('Nieuwmarkt', 'Station Sloterdijk')",,,,,,,,,,
"('Nieuwmarkt', 'Strandvliet')",,,,,,,,,,
"('Nieuwmarkt', 'Van Baerlestraat')",,,,,,,,,,
"('Nieuwmarkt', 'Van der Madeweg')",10.0,19.0,12.0,21.0,17.0,15.0,17.0,12.0,17.0,10.0
"('Nieuwmarkt', 'Venserpolder')",,,,,,,,,,
"('Nieuwmarkt', 'Verrijn Stuartweg')",,,,,,,,,,
"('Nieuwmarkt', 'Victorieplein')",,,,,,,,,,
"('Nieuwmarkt', 'Vijzelgracht')",,,,,,,,,,
